epoch,step,train_loss
1,5349,0.15285611152648926
1,5399,0.30213475227355957
1,5449,0.24440647661685944
1,5499,0.13605961203575134
1,5549,0.1915430724620819
1,5599,0.1639215648174286
1,5649,0.34855207800865173
1,5699,0.16350212693214417
1,5749,0.21147267520427704
1,5799,0.24160271883010864
1,5849,0.13487516343593597
1,5899,0.12180407345294952
1,5949,0.20608167350292206
1,5999,0.16119085252285004
1,6049,0.44788554310798645
1,6099,1.0012058019638062
1,6149,1.0037227869033813
1,6199,0.27286335825920105
1,6249,0.06381752341985703
1,6299,0.09763161838054657
1,6349,0.5720410943031311
1,6399,0.30071359872817993
1,6449,0.10286473482847214
1,6499,0.38690638542175293
1,6549,0.09285767376422882
1,6599,0.47141072154045105
1,6649,0.10528230667114258
1,6699,0.09518581628799438
1,6749,0.26263803243637085
1,6799,0.02846664935350418
1,6849,0.15551583468914032
1,6899,0.10385237634181976
1,6949,0.5649738907814026
1,6999,0.0925019383430481
1,7049,0.05144087225198746
1,7099,0.15509261190891266
1,7149,0.2723809480667114
1,7199,0.26325809955596924
1,7249,0.13102707266807556
1,7299,0.18730831146240234
1,7349,0.3931507170200348
1,7399,0.14623019099235535
1,7449,0.39167866110801697
1,7499,0.53166663646698
2,7549,1.06582772731781
2,7599,0.2692866921424866
2,7649,0.05293669551610947
2,7699,0.31448349356651306
2,7749,0.8471099734306335
2,7799,0.20453223586082458
2,7849,0.20464782416820526
2,7899,0.24007362127304077
2,7949,0.133552685379982
2,7999,0.8038681745529175
2,8049,0.4783053398132324
2,8099,0.521169900894165
2,8149,0.302177757024765
2,8199,0.3177981972694397
2,8249,0.2210693657398224
2,8299,0.10407119244337082
2,8349,0.2518976628780365
2,8399,0.10501901805400848
2,8449,0.45788225531578064
2,8499,0.07025325298309326
2,8549,0.4067952036857605
2,8599,0.2322826236486435
2,8649,0.058191925287246704
2,8699,0.2940560281276703
2,8749,0.1071128100156784
2,8799,0.25265681743621826
2,8849,0.300344854593277
2,8899,0.15410205721855164
2,8949,0.3627680838108063
2,8999,0.43840292096138
2,9049,0.03648390993475914
2,9099,0.04032532870769501
2,9149,0.5569557547569275
2,9199,0.6069530844688416
2,9249,0.42038530111312866
2,9299,0.3974504768848419
2,9349,0.3579373359680176
2,9399,0.1339629739522934
2,9449,0.3075787425041199
2,9499,0.22429996728897095
2,9549,0.11216749995946884
2,9599,0.5769658088684082
2,9649,0.10211577266454697
2,9699,0.4751604199409485
2,9749,0.09091750532388687
2,9799,0.484276682138443
2,9849,0.05782464146614075
2,9899,0.843088686466217
2,9949,0.049844712018966675
2,9999,0.07538408786058426
2,10049,0.08434224128723145
2,10099,0.05671234801411629
2,10149,0.38044723868370056
2,10199,0.11124087125062943
2,10249,0.19892729818820953
2,10299,0.1906135082244873
2,10349,0.09588548541069031
2,10399,0.25068244338035583
2,10449,0.18828769028186798
2,10499,0.08245939016342163
2,10549,0.1206849068403244
2,10599,0.4223127067089081
2,10649,0.2287222445011139
2,10699,0.21732987463474274
2,10749,0.6027873754501343
2,10799,1.2193877696990967
2,10849,0.08512676507234573
2,10899,0.6690150499343872
2,10949,0.08672728389501572
2,10999,0.20348839461803436
2,11049,0.24873515963554382
2,11099,0.19233611226081848
2,11149,0.17678819596767426
2,11199,0.17607374489307404
2,11249,0.5285883545875549
3,11299,0.04967957362532616
3,11349,0.2245277762413025
3,11399,0.40459004044532776
3,11449,0.07688642293214798
3,11499,0.11396908015012741
3,11549,0.8065109252929688
3,11599,0.051322586834430695
3,11649,0.3503143787384033
3,11699,0.1270718276500702
3,11749,0.24143153429031372
3,11799,0.20496083796024323
3,11849,0.4170153737068176
3,11899,0.2604832649230957
3,11949,0.16363643109798431
3,11999,0.8715306520462036
3,12049,0.18675875663757324
3,12099,0.6713829636573792
3,12149,0.20005635917186737
3,12199,0.6288840770721436
3,12249,0.3750801384449005
3,12299,0.21505820751190186
3,12349,0.4146154224872589
3,12399,0.09349687397480011
3,12449,0.5559762716293335
3,12499,0.3769790530204773
3,12549,0.07051719725131989
3,12599,0.33007562160491943
3,12649,0.380079984664917
3,12699,0.0935884565114975
3,12749,0.20173919200897217
3,12799,0.17757201194763184
3,12849,0.41483575105667114
3,12899,0.19332611560821533
3,12949,0.24901804327964783
3,12999,0.2132321000099182
3,13049,0.4457765817642212
3,13099,0.7400955557823181
3,13149,0.41574612259864807
3,13199,0.27891257405281067
3,13249,0.11239715665578842
3,13299,0.09767282009124756
3,13349,0.44385355710983276
3,13399,0.03434223681688309
3,13449,0.08569475263357162
3,13499,1.2249226570129395
3,13549,0.06997348368167877
3,13599,0.2786460518836975
3,13649,0.3605305850505829
3,13699,0.7140071392059326
3,13749,0.2741716504096985
3,13799,0.2200208306312561
3,13849,0.9478926062583923
3,13899,0.04730863869190216
3,13949,0.1627097874879837
3,13999,0.02403467707335949
3,14049,0.05928872525691986
3,14099,0.6984708309173584
3,14149,0.4357661306858063
3,14199,0.3044806718826294
3,14249,0.09978383779525757
3,14299,0.2359868288040161
3,14349,0.3446543216705322
3,14399,0.5039589405059814
3,14449,0.04619048535823822
3,14499,0.26684752106666565
3,14549,0.5101149082183838
3,14599,0.4156489968299866
3,14649,0.25221574306488037
3,14699,0.13463610410690308
3,14749,0.21887466311454773
3,14799,0.09381014108657837
3,14849,0.07458498328924179
3,14899,0.15870782732963562
3,14949,0.3167485296726227
3,14999,0.1411816030740738
4,15049,0.13777244091033936
4,15099,0.3224097490310669
4,15149,0.11348061263561249
4,15199,0.2913728654384613
4,15249,0.1766238659620285
4,15299,0.20246681571006775
4,15349,0.06700282543897629
4,15399,0.10007831454277039
4,15449,0.1362423598766327
4,15499,0.43617376685142517
4,15549,0.0942896157503128
4,15599,0.08734547346830368
4,15649,0.015331001952290535
4,15699,0.2147604078054428
4,15749,1.3428359031677246
4,15799,0.851841390132904
4,15849,0.18416430056095123
4,15899,0.5479604005813599
4,15949,0.5034109354019165
4,15999,0.05320953577756882
4,16049,0.15948933362960815
4,16099,0.15679912269115448
4,16149,0.602622926235199
4,16199,0.5378404855728149
4,16249,1.1661593914031982
4,16299,0.9731915593147278
4,16349,0.03197026252746582
4,16399,0.15873543918132782
4,16449,0.04243791475892067
4,16499,0.6000717878341675
4,16549,0.4410722553730011
4,16599,0.23277881741523743
4,16649,0.20684197545051575
4,16699,0.1539827585220337
4,16749,1.07893705368042
4,16799,0.06874053925275803
4,16849,0.03783779963850975
4,16899,0.13767960667610168
4,16949,0.126267209649086
4,16999,0.0335916131734848
4,17049,0.22790391743183136
4,17099,0.2888125777244568
4,17149,0.14943766593933105
4,17199,0.7974173426628113
4,17249,0.19449111819267273
4,17299,0.5399066209793091
4,17349,0.08897621929645538
4,17399,0.10627354681491852
4,17449,0.6257666349411011
4,17499,0.09572070837020874
4,17549,0.16000039875507355
4,17599,0.1555929034948349
4,17649,0.1320926696062088
4,17699,0.4651610851287842
4,17749,0.48621925711631775
4,17799,0.02354438044130802
4,17849,0.24782027304172516
4,17899,0.034901365637779236
4,17949,0.05014239251613617
4,17999,0.5987126231193542
4,18049,0.1622195690870285
4,18099,0.9076840877532959
4,18149,0.7062647342681885
4,18199,0.4381188154220581
4,18249,0.0809750035405159
4,18299,0.5632340312004089
4,18349,0.4943346381187439
4,18399,0.5922626256942749
4,18449,0.19849690794944763
4,18499,0.7003698348999023
4,18549,0.04743814095854759
4,18599,1.5255094766616821
4,18649,0.5804373621940613
4,18699,0.5791702270507812
4,18749,0.09954434633255005
5,18799,0.23035402595996857
5,18849,0.10044966638088226
5,18899,0.5752025842666626
5,18949,0.06473629176616669
5,18999,0.08611848205327988
5,19049,0.14310455322265625
5,19099,0.4826580584049225
5,19149,0.09286481887102127
5,19199,0.6682571172714233
5,19249,0.041525132954120636
5,19299,0.16828006505966187
5,19349,0.2187177985906601
5,19399,0.11894483864307404
5,19449,0.29645392298698425
5,19499,0.15673446655273438
5,19549,0.0925997942686081
5,19599,0.6243857741355896
5,19649,0.2788747251033783
5,19699,0.46941062808036804
5,19749,0.8484158515930176
5,19799,0.0850989893078804
5,19849,0.034394413232803345
5,19899,0.6245346069335938
5,19949,0.19883379340171814
5,19999,0.5601985454559326
5,20049,0.3315044045448303
5,20099,0.2744990289211273
5,20149,0.19520282745361328
5,20199,0.42819657921791077
5,20249,0.0917438343167305
5,20299,0.2635294198989868
5,20349,0.3914913535118103
5,20399,0.3052806556224823
5,20449,0.16617536544799805
5,20499,0.6282545328140259
5,20549,0.3231770992279053
5,20599,0.5963407158851624
5,20649,0.13276666402816772
5,20699,0.8384644985198975
5,20749,0.16492149233818054
5,20799,0.045299578458070755
5,20849,0.18137657642364502
5,20899,0.1334545761346817
5,20949,0.06569007784128189
5,20999,0.22617433965206146
5,21049,0.6795656681060791
5,21099,0.3077183663845062
5,21149,0.3194652497768402
5,21199,0.10447937250137329
5,21249,0.19354842603206635
5,21299,0.3730938136577606
5,21349,0.31287649273872375
5,21399,0.1541871577501297
5,21449,0.04007422551512718
5,21499,0.03561559319496155
5,21549,0.1547868400812149
5,21599,0.05013808235526085
5,21649,0.3276175260543823
5,21699,0.5199305415153503
5,21749,0.30672162771224976
5,21799,0.16017502546310425
5,21849,0.2773631811141968
5,21899,0.6124154925346375
5,21949,0.011010121554136276
5,21999,0.44650352001190186
5,22049,1.0855573415756226
5,22099,0.2638644874095917
5,22149,0.22532761096954346
5,22199,0.6357609033584595
5,22249,0.18847531080245972
5,22299,0.190203458070755
5,22349,0.2837832272052765
5,22399,0.3062976002693176
5,22449,0.5071744322776794
5,22499,0.06781692802906036
6,22549,0.2847837805747986
6,22599,0.07945507019758224
6,22649,0.9100843071937561
6,22699,0.34779325127601624
6,22749,0.34887492656707764
6,22799,0.03930677846074104
6,22849,0.16631540656089783
6,22899,0.06344612687826157
6,22949,0.060464199632406235
6,22999,0.14729242026805878
6,23049,0.19770002365112305
6,23099,0.19740363955497742
6,23149,0.2621040940284729
6,23199,0.05785632133483887
6,23249,0.5324413180351257
6,23299,0.23618821799755096
6,23349,0.052656933665275574
6,23399,0.24217236042022705
6,23449,0.03343937546014786
6,23499,0.08086669445037842
6,23549,0.07906153798103333
6,23599,0.1700892150402069
6,23649,0.056168969720602036
6,23699,0.2509879767894745
6,23749,0.3414987623691559
6,23799,0.2104865461587906
6,23849,0.06359326839447021
6,23899,0.3746996521949768
6,23949,0.10475607961416245
6,23999,0.25523635745048523
6,24049,0.16716821491718292
6,24099,0.03899917006492615
6,24149,0.19262239336967468
6,24199,0.26762834191322327
6,24249,0.09323786944150925
6,24299,0.07758601754903793
6,24349,0.22993245720863342
6,24399,0.12387961149215698
6,24449,0.23175784945487976
6,24499,0.7789827585220337
6,24549,0.5561292171478271
6,24599,0.3969346284866333
6,24649,0.07088769972324371
6,24699,0.08178312331438065
6,24749,0.3590282201766968
6,24799,0.17102915048599243
6,24849,0.022192908450961113
6,24899,0.2130381166934967
6,24949,0.21224932372570038
6,24999,0.5338367819786072
6,25049,0.14049242436885834
6,25099,0.10889258980751038
6,25149,0.1611485332250595
6,25199,0.28481945395469666
6,25249,0.19791696965694427
6,25299,0.2625865042209625
6,25349,0.2147563099861145
6,25399,0.11165192723274231
6,25449,0.11805885285139084
6,25499,0.0905233770608902
6,25549,0.10002455115318298
6,25599,0.146750807762146
6,25649,0.06925975531339645
6,25699,0.283046156167984
6,25749,0.30414387583732605
6,25799,0.11692225933074951
6,25849,0.5150752067565918
6,25899,0.15897125005722046
6,25949,0.31099560856819153
6,25999,0.07958230376243591
6,26049,0.20929554104804993
6,26099,0.37552109360694885
6,26149,0.04273081570863724
6,26199,0.08372596651315689
6,26249,0.7507265210151672
7,26299,0.36178162693977356
7,26349,0.0471724309027195
7,26399,0.31260940432548523
7,26449,0.12616878747940063
7,26499,0.3536854386329651
7,26549,0.20903275907039642
7,26599,0.059232525527477264
7,26649,0.11931002140045166
7,26699,0.061174288392066956
7,26749,0.271634042263031
7,26799,0.34969648718833923
7,26849,0.4277315139770508
7,26899,0.39566969871520996
7,26949,0.05127229914069176
7,26999,0.22849372029304504
7,27049,0.1501169353723526
7,27099,0.13275112211704254
7,27149,0.5618589520454407
7,27199,0.4906550347805023
7,27249,0.1362724006175995
7,27299,0.07957219332456589
7,27349,0.1561240702867508
7,27399,0.17679151892662048
7,27449,0.16916504502296448
7,27499,0.053450919687747955
7,27549,0.1454741209745407
7,27599,0.13047851622104645
7,27649,0.10286382585763931
7,27699,0.07647912949323654
7,27749,0.15652109682559967
7,27799,0.0814795196056366
7,27849,0.22678600251674652
7,27899,0.13819094002246857
7,27949,0.3337845206260681
7,27999,0.8666980862617493
7,28049,0.13916896283626556
7,28099,0.7406963109970093
7,28149,0.46164417266845703
7,28199,0.25298213958740234
7,28249,0.06883135437965393
7,28299,0.21424348652362823
7,28349,0.3200269639492035
7,28399,0.099471315741539
7,28449,0.09468802064657211
7,28499,0.11514606326818466
7,28549,0.08768346905708313
7,28599,0.36035531759262085
7,28649,0.19991184771060944
7,28699,0.25243115425109863
7,28749,0.016048412770032883
7,28799,0.6600056886672974
7,28849,0.14003191888332367
7,28899,0.06880109757184982
7,28949,0.13899895548820496
7,28999,0.051909420639276505
7,29049,0.13296769559383392
7,29099,0.11775731295347214
7,29149,0.24583664536476135
7,29199,0.31118273735046387
7,29249,0.4700884521007538
7,29299,0.04893851280212402
7,29349,0.2967240512371063
7,29399,0.0591314323246479
7,29449,0.4642115831375122
7,29499,1.0343711376190186
7,29549,0.120135098695755
7,29599,0.11623834073543549
7,29649,0.25743913650512695
7,29699,0.10883856564760208
7,29749,0.25995707511901855
7,29799,0.111033134162426
7,29849,0.060263898223638535
7,29899,0.174787238240242
7,29949,0.2343515157699585
7,29999,0.541782557964325
8,30049,0.33937883377075195
8,30099,0.043169792741537094
8,30149,0.2605552077293396
8,30199,0.2835807800292969
8,30249,0.21202600002288818
8,30299,0.21629013121128082
8,30349,0.09383366256952286
8,30399,0.055073149502277374
8,30449,0.7547193765640259
8,30499,0.056601379066705704
8,30549,0.046375975012779236
8,30599,0.05756184831261635
8,30649,0.31922557950019836
8,30699,0.20693890750408173
8,30749,0.4811422526836395
8,30799,0.23077678680419922
8,30849,0.17287451028823853
8,30899,0.47942182421684265
8,30949,0.15806931257247925
8,30999,0.7874822020530701
8,31049,0.03622613847255707
8,31099,0.1493409276008606
8,31149,0.042713962495326996
8,31199,0.11672741919755936
8,31249,0.24613606929779053
8,31299,0.021063342690467834
8,31349,1.151850938796997
8,31399,0.20952840149402618
8,31449,0.3844657242298126
8,31499,0.48039886355400085
8,31549,0.08382309228181839
8,31599,0.327393114566803
8,31649,0.11977482587099075
8,31699,0.26380860805511475
8,31749,0.5917736887931824
8,31799,0.12125559896230698
8,31849,0.29419073462486267
8,31899,0.19845975935459137
8,31949,0.4284132122993469
8,31999,0.18518683314323425
8,32049,0.25062644481658936
8,32099,0.07883168756961823
8,32149,0.21190237998962402
8,32199,0.09799651801586151
8,32249,0.24443277716636658
8,32299,0.36918970942497253
8,32349,0.9420090913772583
8,32399,0.32514697313308716
8,32449,0.3172133266925812
8,32499,0.9972729682922363
8,32549,0.628353476524353
8,32599,0.15371496975421906
8,32649,0.6879559755325317
8,32699,0.2622618079185486
8,32749,0.4617624282836914
8,32799,0.6313545107841492
8,32849,0.22492019832134247
8,32899,0.29736998677253723
8,32949,0.4347294270992279
8,32999,0.15373745560646057
8,33049,0.06422518193721771
8,33099,0.40386101603507996
8,33149,0.4914398491382599
8,33199,1.0764076709747314
8,33249,0.018157949671149254
8,33299,0.2660273015499115
8,33349,0.08313559740781784
8,33399,0.3092312812805176
8,33449,0.2546054720878601
8,33499,0.3235131800174713
8,33549,0.3655257225036621
8,33599,0.047277797013521194
8,33649,0.04272285848855972
8,33699,0.07146819680929184
8,33749,0.30542701482772827
9,33799,0.139729306101799
9,33849,0.0741419568657875
9,33899,0.24445706605911255
9,33949,0.5367191433906555
9,33999,0.11525173485279083
9,34049,0.13660436868667603
9,34099,0.06782227009534836
9,34149,0.17976315319538116
9,34199,0.21934369206428528
9,34249,0.15678192675113678
9,34299,0.05030900612473488
9,34349,1.4408878087997437
9,34399,0.22016412019729614
9,34449,0.5582794547080994
9,34499,0.6802868843078613
9,34549,0.700874388217926
9,34599,0.06880458444356918
9,34649,0.41208457946777344
9,34699,0.14870919287204742
9,34749,0.14224036037921906
9,34799,0.43155980110168457
9,34849,0.1753544807434082
9,34899,0.03885117918252945
9,34949,0.29653772711753845
9,34999,0.07869604974985123
9,35049,0.15092973411083221
9,35099,0.07621490955352783
9,35149,0.1783742904663086
9,35199,0.3106403052806854
9,35249,0.33966854214668274
9,35299,0.16448643803596497
9,35349,0.6017370223999023
9,35399,0.0455053448677063
9,35449,0.32476550340652466
9,35499,0.15126056969165802
9,35549,0.17859047651290894
9,35599,0.11150331795215607
9,35649,0.18634894490242004
9,35699,0.5656770467758179
9,35749,0.8312793970108032
9,35799,0.22102466225624084
9,35849,0.20951688289642334
9,35899,0.20281043648719788
9,35949,0.29795730113983154
9,35999,0.1292494535446167
9,36049,0.09067067503929138
9,36099,0.05934780463576317
9,36149,0.28147587180137634
9,36199,0.12334825843572617
9,36249,0.3182588219642639
9,36299,0.3118476867675781
9,36349,0.10856439173221588
9,36399,0.5453642010688782
9,36449,0.29616832733154297
9,36499,0.31794610619544983
9,36549,0.051777005195617676
9,36599,2.498863697052002
9,36649,0.09731332212686539
9,36699,0.7572630047798157
9,36749,0.22141499817371368
9,36799,0.17272353172302246
9,36849,0.367035448551178
9,36899,0.14932496845722198
9,36949,0.7548011541366577
9,36999,0.03350435197353363
9,37049,0.4666338860988617
9,37099,0.05563558265566826
9,37149,0.1874467432498932
9,37199,0.04711541905999184
9,37249,0.14402982592582703
9,37299,0.23980695009231567
9,37349,0.019953442737460136
9,37399,0.7437031269073486
9,37449,0.10454441606998444
9,37499,0.5815225839614868
10,37549,0.6582165360450745
10,37599,0.4108901917934418
10,37649,0.20310094952583313
10,37699,0.38110318779945374
10,37749,0.3374934494495392
10,37799,0.13285423815250397
10,37849,0.47590717673301697
10,37899,0.16417396068572998
10,37949,0.16863325238227844
10,37999,0.30244961380958557
10,38049,0.028989523649215698
10,38099,0.7238901853561401
10,38149,0.9731262922286987
10,38199,0.1683606654405594
10,38249,0.011407510377466679
10,38299,0.3780892789363861
10,38349,0.4116326570510864
10,38399,0.11126018315553665
10,38449,0.3074379563331604
10,38499,0.3005830943584442
10,38549,0.28493398427963257
10,38599,0.053810957819223404
10,38649,0.2096766084432602
10,38699,0.0883348137140274
10,38749,0.0909312292933464
10,38799,0.16521397233009338
10,38849,0.35988977551460266
10,38899,0.41651323437690735
10,38949,1.2071218490600586
10,38999,0.6213363409042358
10,39049,0.46921420097351074
10,39099,1.1105191707611084
10,39149,0.1352793574333191
10,39199,0.3766663670539856
10,39249,1.1303616762161255
10,39299,0.29468435049057007
10,39349,0.25448867678642273
10,39399,0.05726666748523712
10,39449,0.46773356199264526
10,39499,0.057809147983789444
10,39549,0.7821586728096008
10,39599,0.05630024895071983
10,39649,0.23944486677646637
10,39699,0.2711746096611023
10,39749,0.052653223276138306
10,39799,0.15185463428497314
10,39849,0.20337583124637604
10,39899,0.22669628262519836
10,39949,0.1502346396446228
10,39999,0.059968601912260056
10,40049,0.15953081846237183
10,40099,0.1736667901277542
10,40149,0.132146418094635
10,40199,0.1312670260667801
10,40249,0.1549970805644989
10,40299,0.06884261965751648
10,40349,0.25856295228004456
10,40399,0.3928541839122772
10,40449,0.23453709483146667
10,40499,0.10546897351741791
10,40549,0.5108357071876526
10,40599,0.5702581405639648
10,40649,0.06617821753025055
10,40699,0.16373252868652344
10,40749,0.9516266584396362
10,40799,0.12169951945543289
10,40849,0.5025160908699036
10,40899,0.25666874647140503
10,40949,0.06139049306511879
10,40999,0.23158177733421326
10,41049,0.04268520325422287
10,41099,0.2536938190460205
10,41149,0.4197912812232971
10,41199,0.3624626398086548
10,41249,0.2051723599433899
11,41299,0.04114698991179466
11,41349,0.5179917216300964
11,41399,0.08054347336292267
11,41449,0.1194622740149498
11,41499,0.6372432708740234
11,41549,0.036061082035303116
11,41599,0.2172456979751587
11,41649,0.19303900003433228
11,41699,0.08460912108421326
11,41749,0.5964544415473938
11,41799,0.1857985109090805
11,41849,0.44031816720962524
11,41899,0.3911244571208954
11,41949,0.21919700503349304
11,41999,0.025176821276545525
11,42049,0.21852928400039673
11,42099,0.20888078212738037
11,42149,0.09141268581151962
11,42199,0.10310616344213486
11,42249,0.2761877477169037
11,42299,0.10021356493234634
11,42349,0.15318706631660461
11,42399,0.30160728096961975
11,42449,0.1583324521780014
11,42499,0.09213979542255402
11,42549,0.5242296457290649
11,42599,0.22504888474941254
11,42649,0.06206561625003815
11,42699,0.37689897418022156
11,42749,0.19992049038410187
11,42799,0.09134320169687271
11,42849,0.022997653111815453
11,42899,0.20674513280391693
11,42949,0.45511960983276367
11,42999,0.28214454650878906
11,43049,0.9966319799423218
11,43099,0.09772724658250809
11,43149,0.03529069200158119
11,43199,0.36252740025520325
11,43249,0.1057102158665657
11,43299,0.07081763446331024
11,43349,0.04486417770385742
11,43399,0.1431688517332077
11,43449,0.060328319668769836
11,43499,0.6440019607543945
11,43549,0.2778644263744354
11,43599,0.23383820056915283
11,43649,0.18449243903160095
11,43699,0.22426871955394745
11,43749,0.17393134534358978
11,43799,0.48042815923690796
11,43849,0.22274285554885864
11,43899,0.7557305097579956
11,43949,0.6693713665008545
11,43999,0.02684113197028637
11,44049,0.3707558214664459
11,44099,0.245889350771904
11,44149,0.7627579569816589
11,44199,1.2875900268554688
11,44249,0.06607399880886078
11,44299,0.3551716208457947
11,44349,0.5260527729988098
11,44399,0.06563746184110641
11,44449,0.08544694632291794
11,44499,0.38263779878616333
11,44549,0.53776615858078
11,44599,0.34312114119529724
11,44649,0.25849512219429016
11,44699,0.08415886014699936
11,44749,0.5102049112319946
11,44799,0.22839708626270294
11,44849,0.1070307195186615
11,44899,0.13378766179084778
11,44949,0.5167113542556763
11,44999,0.8499897122383118
12,45049,0.9224153161048889
12,45099,0.5809674859046936
12,45149,0.1111738383769989
12,45199,0.43397992849349976
12,45249,0.2577773630619049
12,45299,0.1742641180753708
12,45349,0.06765180826187134
12,45399,0.4009298086166382
12,45449,0.04707996919751167
12,45499,0.12793704867362976
12,45549,0.3848209083080292
12,45599,0.2459760308265686
12,45649,0.224891796708107
12,45699,0.4580128788948059
12,45749,0.5312892198562622
12,45799,0.726182758808136
12,45849,0.573722243309021
12,45899,0.12543582916259766
12,45949,0.10712779313325882
12,45999,0.5084621906280518
12,46049,0.29058125615119934
12,46099,0.46165376901626587
12,46149,0.1004469245672226
12,46199,0.18744638562202454
12,46249,0.33997786045074463
12,46299,0.1812172830104828
12,46349,0.08650388568639755
12,46399,0.849500834941864
12,46449,0.10294831544160843
12,46499,0.3812434673309326
12,46549,0.11535191535949707
12,46599,0.13750328123569489
12,46649,0.43035581707954407
12,46699,0.24961809813976288
12,46749,0.13969774544239044
12,46799,0.2306399643421173
12,46849,0.8548496961593628
12,46899,0.24241898953914642
12,46949,0.16066688299179077
12,46999,0.1301657110452652
12,47049,0.19005532562732697
12,47099,0.09402307868003845
12,47149,0.3159223794937134
12,47199,0.3214319944381714
12,47249,0.08523377776145935
12,47299,0.18456199765205383
12,47349,0.08040996640920639
12,47399,0.48274314403533936
12,47449,0.048478417098522186
12,47499,0.028254803270101547
12,47549,0.738751232624054
12,47599,0.29773133993148804
12,47649,0.5656121373176575
12,47699,0.24646295607089996
12,47749,0.3082359731197357
12,47799,0.23178407549858093
12,47849,0.481977254152298
12,47899,0.1462094634771347
12,47949,0.41116732358932495
12,47999,0.662034809589386
12,48049,1.0664252042770386
12,48099,0.0396348275244236
12,48149,0.09901952743530273
12,48199,0.13708452880382538
12,48249,0.6366215348243713
12,48299,1.5070061683654785
12,48349,0.03151161968708038
12,48399,0.5027632117271423
12,48449,0.04353751614689827
12,48499,0.7885293364524841
12,48549,0.3515056371688843
12,48599,0.2451084554195404
12,48649,0.2871411144733429
12,48699,0.3121717572212219
12,48749,0.2697635591030121
13,48799,0.2035321444272995
13,48849,0.16211427748203278
13,48899,0.4143596291542053
13,48949,0.2405632883310318
13,48999,0.47455573081970215
13,49049,0.2616211771965027
13,49099,0.20019982755184174
13,49149,0.5241802930831909
13,49199,0.1586025208234787
13,49249,0.21428588032722473
13,49299,0.08674599975347519
13,49349,0.36089396476745605
13,49399,0.09375422447919846
13,49449,0.02692611701786518
13,49499,0.01818891242146492
13,49549,0.10198760777711868
13,49599,0.05623437836766243
13,49649,0.41749224066734314
13,49699,0.1464015692472458
13,49749,0.07451747357845306
13,49799,0.052477188408374786
13,49849,0.16545338928699493
13,49899,0.41282767057418823
13,49949,0.1848079264163971
13,49999,0.103243388235569
13,50049,0.13937845826148987
13,50099,0.005249130539596081
13,50149,0.3058490753173828
